更新时间,#genre#
20250425 01:13,url


RespoTime,whitelist,#genre#
537.23ms,湖南卫视,http://182.150.23.74:808/hls/21/index.m3u8
537.26ms,四川卫视,http://60.223.224.176:8888/newlive/live/hls/31/live.m3u8?
537.26ms,湖南卫视,http://220.164.192.48:50085/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
537.31ms,CCTV9,http://183.66.15.146:60901/tsfile/live/0009_1.m3u8?key=txiptv
537.41ms,三沙卫视,http://wouu.net:9977/udp/239.93.42.58:5140
537.51ms,东方卫视,http://61.136.172.236:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
537.55ms,广东卫视,http://113.195.13.154:9901/tsfile/live/0125_2.m3u8?key=txiptv&playlive=0&authid=0
537.56ms,东方卫视,http://110.80.17.38:9901/tsfile/live/0107_2.m3u8
537.63ms,广西卫视,http://61.136.172.236:9901/tsfile/live/0113_1.m3u8
537.65ms,江夏新闻,http://59.175.226.142:280/gb28181/xwzh.m3u8
537.67ms,CCTV11,http://171.15.18.199:8180/TV00000000000000000011@HHZT
537.69ms,CCTV12,http://61.136.172.236:9901/tsfile/live/0012_1.m3u8
537.73ms,CCTV8,http://61.136.172.236:9901/tsfile/live/0008_1.m3u8
537.75ms,深圳卫视,http://220.164.192.48:50085/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
537.76ms,重庆卫视,http://ycsj.aguihome.com:4022/udp/233.50.200.114:5140
537.80ms,炫动卡通,http://120.198.95.220:9901/tsfile/live/1034_1.m3u8?key=txiptv
537.81ms,▶️2012,https://m3u8.hmrvideo.com/play/a9f7a721d9eb4c76b74790f719996a29.m3u8
537.82ms,CCTV5,http://60.29.124.66:6080/hls/16/index.m3u8
537.84ms,河南都市,http://61.163.181.78:9901/tsfile/live/1004_1.m3u8
537.87ms,湖南卫视,http://60.172.130.146:352/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
537.88ms,CCTV7,http://171.15.18.199:8180/TV00000000000000000007@HHZT
537.92ms,CCTV11,http://58.220.219.14:9901/tsfile/live/0011_1.m3u8
538.00ms,CCTV3,http://183.66.15.146:60901/tsfile/live/0003_1.m3u8
538.03ms,福建综合,http://110.81.206.138:49231/tsfile/live/23023_1.m3u8?key=txiptv&playlive=1&authid=0
538.08ms,璧山综合,http://222.179.42.129:8181/hls1.m3u8
538.13ms,CCTV11,http://182.91.124.224:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=0&authid=0
538.13ms,CCTV9,http://125.82.168.238:8888/rtp/235.254.198.5:1296
538.18ms,CCTV2,http://61.136.172.236:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
538.18ms,甘肃卫视,http://125.82.171.210:8888/rtp/235.254.198.48:1468
538.20ms,CCTV13,http://58.213.65.146:352/tsfile/live/0013_1.m3u8?key=txiptv
538.21ms,东方卫视,http://wouu.net:9977/udp/239.93.0.123:5140
538.21ms,CCTV12,http://110.80.17.38:9901/tsfile/live/0012_1.m3u8?key=txiptv
538.23ms,金鹰卡通,http://218.89.240.144:59901/tsfile/live/1002_1.m3u8
538.23ms,宁夏卫视,https://stream1.freetv.fun/0a2e3dc73fe71f176d2f9a42332146579595595ad01e949be47dab5db3932307.m3u8
538.23ms,大时代粤壹32,https://cdn9.ryplay9.com/20240922/8252_0f8024a3/index.m3u8
538.28ms,黑龙江卫视,http://218.29.168.146:352/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
538.32ms,俄·IGITV,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
538.35ms,重庆卫视,http://125.82.171.210:8888/rtp/235.254.196.249:1268
538.45ms,CCTV15,http://fm1077.serv00.net/Smart.php?id=cctv15
538.48ms,广西卫视,http://58.210.168.86:10800/newlive/live/hls/27/live.m3u8
538.49ms,CCTV6,http://125.82.171.210:8888/rtp/235.254.198.55:1496
538.50ms,CCTV6,http://220.164.192.48:50085/tsfile/live/0007_1.m3u8
538.57ms,CCTV8,http://182.150.23.74:808/hls/8/index.m3u8
538.59ms,CCTV11,https://stream1.freetv.fun/17d891eae505df11015721769460efb5710e894fe09b781364d6b052e6255b4e.m3u8
538.59ms,云南卫视,http://58.220.219.14:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
538.60ms,CCTV5,http://182.91.124.60:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
538.62ms,陕西卫视,http://183.131.246.250:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
538.64ms,安徽卫视,http://218.89.240.144:59901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
538.70ms,甘肃卫视,http://220.164.192.48:50085/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
538.70ms,CCTV9,http://101.19.84.8:9901/tsfile/live/0009_1.m3u8
538.74ms,东方卫视,http://171.15.18.199:8180/TV00000000000000000021@HHZT
538.96ms,CCTV12,http://220.164.192.48:50085/tsfile/live/0013_1.m3u8
538.97ms,浙江卫视,http://125.82.168.238:8888/rtp/235.254.198.63:1528
538.99ms,辽宁卫视,http://60.172.130.146:352/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
539.01ms,四川卫视,http://58.57.40.22:9901/tsfile/live/1046_1.m3u8
539.09ms,收视指南广西,http://171.105.201.164:4022/udp/239.81.0.86:4056
539.11ms,CCTV8,http://60.29.124.66:6080/hls/19/index.m3u8
539.31ms,CCTV15,http://110.81.206.138:49231/tsfile/live/23015_1.m3u8?key=txiptv&playlive=1&authid=0
539.33ms,CCTV6,http://dms.yryyj.site:8188/udp/239.76.246.156:1234
539.33ms,CCTV10,http://58.221.214.82:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
539.35ms,什邡新闻频道,http://live.sfrmt.com:85/live/zhpd.m3u8
539.39ms,四川卫视,http://125.89.163.44:8888/udp/239.77.1.215:5146
539.40ms,IPTV—05广西,http://171.105.201.164:4022/udp/239.81.0.205:4056
539.40ms,广西卫视,http://218.29.168.146:352/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
539.43ms,「江苏」新沂生活频道,http://live.xysrmt.cn/shpd/sd/live.m3u8?zjiangsd
539.49ms,IPTV自然广西,http://171.105.201.164:4022/udp/239.81.0.18:4056
539.62ms,湖北卫视,http://218.89.240.144:59901/tsfile/live/0132_1.m3u8
539.64ms,CCTV5,http://218.89.240.144:59901/tsfile/live/1009_1.m3u8
539.64ms,CCTV5+,https://www.freetv.top/migu/641886773.m3u8?migutoken=4f1a9fcd002d1813b494eddd61778e103dbe130f4abb409e9032be9917dfd1871014d622a729fd6ffc4e1c376330de3f42c3691e2b49d12f7eb77bdf1887e67a9e6ad438d269a4408f0b3c6bcb
539.68ms,广西卫视,http://220.164.192.48:50085/tsfile/live/0112_1.m3u8
539.69ms,湖北卫视,http://wouu.net:9977/udp/239.93.0.250:5140
539.74ms,江西卫视,http://110.80.17.38:9901/tsfile/live/0138_2.m3u8
539.79ms,四川卫视,http://182.150.23.74:808/hls/38/index.m3u8
539.80ms,宁夏卫视,http://183.66.15.146:60901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
539.82ms,新视觉hd浙江,http://60.184.45.124:8888/rtp/233.50.201.244:5140
539.90ms,CCTV4,http://60.172.130.146:352/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
539.91ms,快乐垂钓,http://nas.hssvm.com:8888/udp/225.1.2.18:5002
539.92ms,动漫秀场广西,http://171.105.201.164:4022/udp/239.81.0.68:4056
539.93ms,黑龙江卫视,http://218.89.240.144:59901/tsfile/live/0143_1.m3u8
540.01ms,西藏卫视,http://125.82.171.210:8888/rtp/235.254.198.46:1460
540.03ms,CCTV14,http://60.29.124.66:6080/hls/25/index.m3u8
540.10ms,CCTV14,http://61.136.172.236:9901/tsfile/live/0014_1.m3u8
540.18ms,甘肃卫视,http://110.81.206.138:49231/tsfile/live/23059_1.m3u8?key=txiptv&playlive=1&authid=0
540.18ms,江苏卫视,http://ycsj.aguihome.com:4022/udp/233.50.201.106:5140
540.18ms,重庆汽摩,http://218.89.240.144:59901/tsfile/live/1010_1.m3u8?key=txiptv
540.19ms,深圳卫视,http://220.164.192.48:50085/tsfile/live/0142_1.m3u8
540.19ms,CCTV9,http://222.169.85.8:9901/tsfile/live/0009_1.m3u8
540.20ms,安徽卫视,http://222.169.85.8:9901/tsfile/live/0130_1.m3u8
540.21ms,南宁新闻综合,http://live.xmcdn.com/live/305/64.m3u8?aac
540.27ms,云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5581&tk=b53028476470
540.30ms,宁夏卫视,http://101.19.84.8:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
540.30ms,凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-3.ctv
540.34ms,天津卫视,http://125.82.171.210:8888/rtp/235.254.198.67:1544
540.34ms,深圳卫视,http://218.29.168.146:352/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
540.37ms,CCTV3,http://125.82.171.210:8888/rtp/235.254.198.53:1488
540.37ms,湖北卫视,http://113.56.95.69:53765/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
540.41ms,CCTV7,http://110.80.17.38:9901/tsfile/live/0007_1.m3u8
540.42ms,贵州卫视,http://112.123.243.37:50085/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0
540.48ms,生活时尚,http://wouu.net:9977/udp/239.93.42.29:5140
540.48ms,云南卫视,http://182.91.124.224:9901/tsfile/live/1080_1.m3u8?key=txiptv&playlive=0&authid=0
540.51ms,CCTV15,http://171.15.18.199:8180/TV00000000000000000015@HHZT
540.55ms,浙江卫视,http://182.37.169.94:352/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
540.62ms,无线华丽斯特,http://php.jdshipin.com:8880/smt.php?id=Wlt
540.65ms,黑龙江卫视,http://119.36.148.115:59901/tsfile/live/0143_1.m3u8
540.66ms,吉林卫视,http://119.36.148.115:59901/tsfile/live/0116_1.m3u8
540.67ms,山东综艺,http://58.57.40.22:9901/tsfile/live/1021_1.m3u8
540.71ms,龙华电影频高,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
540.71ms,黑龙江卫视,http://60.172.130.146:352/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
540.72ms,重庆卫视,http://125.82.168.238:8888/rtp/235.254.196.249:1268
540.82ms,TVB无线新闻,http://cdn.iptv8k.top/dl/jspd.php?id=2
540.90ms,电竞天堂,http://wouu.net:9977/udp/239.93.1.135:5140
540.90ms,新疆卫视,http://220.164.192.48:50085/tsfile/live/0111_1.m3u8
541.00ms,CCTV3,http://119.36.148.115:59901/tsfile/live/0003_1.m3u8
541.06ms,CCTV7,http://125.82.168.238:8888/rtp/235.254.198.4:1292
541.07ms,万载综合,http://ls.qingting.fm/live/273.m3u8
541.16ms,余姚姚江文化,https://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
541.16ms,CCTV8,http://218.89.240.144:59901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
541.25ms,安徽卫视,http://125.82.168.238:8888/rtp/235.254.198.65:1536
541.27ms,天津卫视,http://58.210.168.86:10800/newlive/live/hls/33/live.m3u8
541.28ms,甘肃卫视,http://60.223.224.176:8888/newlive/live/hls/35/live.m3u8?
541.38ms,CCTV9,http://116.9.204.242:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
541.38ms,辽宁卫视,http://125.82.168.238:8888/rtp/235.254.198.68:1548
541.55ms,河北卫视,http://218.89.240.144:59901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
541.56ms,CCTV13,http://183.66.15.146:60901/tsfile/live/0013_1.m3u8?key=txiptv
541.57ms,广西卫视,http://110.81.206.138:49231/tsfile/live/23055_1.m3u8?key=txiptv&playlive=1&authid=0
541.63ms,CCTV5,http://58.19.43.46:9901/tsfile/live/1024_1.m3u8
541.67ms,CCTV9,http://1.196.206.118:808/hls/9/index.m3u8
541.70ms,CCTV15,http://183.66.15.146:60901/tsfile/live/0015_1.m3u8?key=txiptv
541.72ms,梨园频道,http://61.163.181.78:9901/tsfile/live/1006_1.m3u8
541.75ms,内蒙古卫视,http://118.122.189.74:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
541.81ms,楚天交通广播,https://satellitepull.cnr.cn/live/wx32hubctjtgb/playlist.m3u8
541.94ms,CCTV12,http://183.66.15.146:60901/tsfile/live/0012_1.m3u8?key=txiptv
541.96ms,CCTV1,http://dms.yryyj.site:8188/udp/239.76.246.151:1234
541.99ms,广东珠江,http://120.198.101.106:9901/tsfile/live/1010_1.m3u8?key=txiptv
542.01ms,经济生活浙江,http://60.184.45.124:8888/rtp/233.50.201.133:5140
542.03ms,寰宇新闻斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=huanyuxinwen_twn
542.04ms,江苏卫视,http://61.136.172.236:9901/tsfile/live/0127_1.m3u8
542.05ms,CCTV7,http://218.89.240.144:59901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
542.06ms,宁夏卫视,http://125.82.168.238:8888/rtp/235.254.198.45:1456
542.12ms,黑龙江卫视,http://61.136.172.236:9901/tsfile/live/0143_1.m3u8
542.17ms,东方卫视,http://58.220.219.14:9901/tsfile/live/0107_1.m3u8
542.18ms,宝宝动画,http://wouu.net:9977/udp/239.93.0.147:5140
542.20ms,新疆卫视,http://113.140.12.230:8888/newlive/live/hls/35/live.m3u8
542.22ms,青海卫视,http://220.164.192.48:50085/tsfile/live/0140_1.m3u8
542.24ms,CCTV3,http://222.169.85.8:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
542.25ms,浙江休闲台,http://ali-m-l.cztv.com/channels/lantian/channel006/720p.m3u8
542.26ms,广东卫视,http://222.169.85.8:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
542.35ms,深圳卫视,http://59.39.89.130:60901/tsfile/live/0125_11.m3u8?key=txiptv&playlive=1&authid=0
542.35ms,山东教育广西,http://171.105.201.164:4022/udp/239.81.0.93:4056
542.41ms,CCTV11,http://116.9.204.242:9901/tsfile/live/0011_1.m3u8
542.53ms,浙江教育,http://ali-vl.cztv.com/channels/lantian/channel004/360p.m3u8
542.53ms,云南卫视,http://101.65.34.130:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=0&authid=0
542.56ms,CCTV15,http://1.196.206.118:808/hls/15/index.m3u8
542.57ms,山东教育卫视,http://58.57.40.22:9901/tsfile/live/1026_1.m3u8
542.68ms,劲爆体育,http://120.238.94.82:9901/tsfile/live/1086_1.m3u8
542.68ms,湖北卫视,http://60.223.224.176:8888/newlive/live/hls/33/live.m3u8?
542.70ms,浙江卫视,http://116.9.204.242:9901/tsfile/live/0122_2.m3u8
542.70ms,金鹰卡通,http://58.57.40.22:9901/tsfile/live/1059_1.m3u8
542.76ms,北京卫视,http://218.3.138.25:1111/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
542.77ms,东南卫视,http://61.136.172.236:9901/tsfile/live/0137_1.m3u8
542.77ms,黑龙江视广西,http://171.105.201.164:4022/udp/239.81.0.105:4056
542.81ms,西藏卫视,http://118.122.189.74:9901/tsfile/live/0111_1.m3u8
542.82ms,CCTV2,http://dms.yryyj.site:8188/udp/239.76.246.152:1234
542.84ms,天津卫视,http://125.82.171.210:8888/rtp/235.254.198.22:1364
542.89ms,河北卫视,http://183.66.15.146:60901/tsfile/live/0117_1.m3u8
542.94ms,CCTV4,http://114.252.236.205:8000/rtp/239.3.1.105:8092
543.03ms,凤凰资讯,http://218.202.220.2:5000/nn_live.ts?id=FHZX
543.04ms,福建旅游,http://110.80.17.38:9901/tsfile/live/0138_1.m3u8?key=txiptv
543.09ms,陕西农林,http://wouu.net:9977/udp/239.93.0.100:5140
543.09ms,万州综合,http://123.146.162.24:8013/tslslive/noEX9SG/hls/live_sd.m3u8?zzhongqd
543.09ms,CCTV2,http://182.150.23.74:808/hls/2/index.m3u8
543.10ms,吉林卫视,http://220.164.192.48:50085/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
543.13ms,CCTV14,http://222.169.85.8:9901/tsfile/live/0014_1.m3u8?key=txiptv
543.14ms,天津卫视,http://112.46.85.60:8009/hls/44/index.m3u8
543.17ms,北京卫视,http://182.91.124.224:9901/tsfile/live/1057_1.m3u8?key=txiptv&playlive=0&authid=0
543.20ms,辽宁卫视,http://61.136.172.236:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
543.24ms,CCTV2,http://183.215.134.239:19901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
543.29ms,CCTV12,http://112.123.243.37:50085/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
543.30ms,西藏卫视,http://112.123.243.37:50085/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
543.31ms,山西卫视,http://222.169.85.8:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
543.34ms,金鹰卡通,http://183.66.15.146:60901/tsfile/live/0117_2.m3u8
543.39ms,移动电视广西,http://171.105.201.164:4022/udp/239.81.0.10:4056
543.39ms,黑龙江卫视,http://113.15.109.216:59901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
543.43ms,湖北卫视,http://223.241.247.214:9901/tsfile/live/0132_1.m3u8
543.43ms,杭州生活,http://www.jeremyoto.com:82/rtp/233.50.201.175:5140
543.44ms,苏州文化生活,http://61.155.203.93:5021/live_hls/3/.m3u8
543.51ms,东南卫视,http://112.123.243.37:50085/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0
543.51ms,大丰麋鹿,http://gcalic.v.myalicdn.com/gc/xiongmao23_1/index.m3u8
543.56ms,CCTV17,http://123.132.233.194:352/tsfile/live/1018_1.m3u8
543.58ms,广西卫视,http://182.91.124.224:9901/tsfile/live/1055_1.m3u8?key=txiptv&playlive=0&authid=0
543.59ms,新疆卫视,http://220.164.192.48:50085/tsfile/live/0110_1.m3u8
543.61ms,海南卫视,http://58.221.214.82:9901/tsfile/live/0016_2.m3u8
543.62ms,CCTV4,http://wouu.net:9977/udp/239.93.1.105:5140
543.62ms,CCTV2,http://110.80.17.38:9901/tsfile/live/0002_1.m3u8?key=txiptv
543.63ms,广东卫视,http://120.238.94.82:9901/tsfile/live/1009_1.m3u8
543.67ms,深圳卫视,http://218.89.240.144:59901/tsfile/live/0126_1.m3u8
543.68ms,CCTV3,http://60.29.124.66:6080/hls/14/index.m3u8
543.78ms,CCTV3,http://218.89.240.144:59901/tsfile/live/0003_1.m3u8
543.80ms,深圳卫视,http://wouu.net:9977/udp/239.93.0.182:5140
543.82ms,CCTV10,http://222.219.183.103:8089/hls/10/index.m3u8
543.84ms,贵州卫视,http://61.136.67.238:50085/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
543.88ms,Plus综合频高,http://php.jdshipin.com/PLTV/iptv.php?id=j2
543.89ms,天津卫视,http://218.89.240.144:59901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
543.90ms,山西卫视,http://58.19.43.46:9901/tsfile/live/1009_1.m3u8
543.91ms,海南卫视广西,http://171.105.201.164:4022/udp/239.81.0.48:4056
543.94ms,云南卫视,http://119.36.148.115:59901/tsfile/live/0119_1.m3u8
543.98ms,广东卫视,http://182.150.23.74:808/hls/32/index.m3u8
544.01ms,山西卫视,http://222.134.245.16:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
544.01ms,河南卫视,http://112.123.243.37:50085/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
544.01ms,CCTV7,http://58.210.168.86:10800/newlive/live/hls/7/live.m3u8
544.02ms,星空卫视,http://wouu.net:9977/rtp/239.93.1.10:2193
544.04ms,有线新闻斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=hoycaijing_twn
544.08ms,福建新闻,https://satellitepull.cnr.cn/live/wx32fjxwgb/playlist.m3u8
544.09ms,重庆都市广播,https://satellitepull.cnr.cn/live/wxcqdsgb/playlist.m3u8
544.14ms,江苏金陵之声,https://satellitepull.cnr.cn/live/wx32jsqctp/playlist.m3u8
544.17ms,陕西卫视,http://123.132.233.194:352/tsfile/live/0136_1.m3u8
544.18ms,江苏卫视,http://58.57.40.22:9901/tsfile/live/1031_1.m3u8
544.23ms,黑龙江卫视,http://60.223.224.176:8888/newlive/live/hls/44/live.m3u8?
544.29ms,CCTV8,http://218.29.168.146:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
544.29ms,CCTV3,http://220.164.192.48:50085/tsfile/live/0004_1.m3u8
544.30ms,黑龙江视广西,http://171.105.201.164:4022/udp/239.81.0.33:4056
544.31ms,综艺频道广西,http://171.105.201.164:4022/udp/239.81.0.3:4056
544.33ms,宁波TV4,http://www.jeremyoto.com:82/rtp/233.50.201.180:5140
544.36ms,天津卫视,http://61.136.172.236:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
544.42ms,CCTV11,http://58.210.168.86:10800/newlive/live/hls/10/live.m3u8
544.50ms,山西卫视,http://218.29.168.146:352/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
544.50ms,河北卫视,http://183.66.15.146:60901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
544.54ms,大时代粤壹25,https://cdn9.ryplay9.com/20240922/8205_e13e5ab1/index.m3u8
544.55ms,河北卫视,http://125.82.171.210:8888/rtp/235.254.198.184:7980
544.56ms,四川卫视,http://113.57.20.158:9901/tsfile/live/1043_1.m3u8
544.57ms,CCTV10,http://220.164.192.48:50085/tsfile/live/0011_1.m3u8
544.63ms,CCTV10,http://123.129.70.178:9901/tsfile/live/0010_1.m3u8
544.66ms,湖南卫视,http://222.169.85.8:9901/tsfile/live/0128_1.m3u8
544.68ms,深圳卫视,http://120.238.94.82:9901/tsfile/live/1065_1.m3u8
544.70ms,四川卫视,http://125.82.171.210:8888/rtp/235.254.198.175:7980
544.87ms,CCTV3,http://218.3.138.25:1111/tsfile/live/1002_1.m3u8
544.92ms,深圳交通频率,https://satellitepull.cnr.cn/live/wxszjjpl/playlist.m3u8
544.94ms,河南卫视,http://113.15.109.216:59901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
544.99ms,内蒙古卫视,https://stream1.freetv.fun/33bfe49a1da64dcd96234a098dec28f99d9fd4b3e53983a624c22d7bea711e71.m3u8
544.99ms,陕西卫视,http://125.82.168.238:8888/rtp/235.254.198.40:1436
545.15ms,CCTV8,http://112.46.85.60:8009/hls/8/index.m3u8
545.17ms,CCTV16,http://222.219.183.103:8089/hls/16/index.m3u8
545.19ms,湖南卫视,http://ycsj.aguihome.com:4022/udp/233.50.201.103:5140
545.19ms,云南卫视,http://183.131.246.250:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
545.21ms,浙江卫视,http://218.89.240.144:59901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
545.26ms,潼南综合,http://183.230.184.51:65500/tntv1.m3u8
545.30ms,CCTV1,http://60.172.130.146:352/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
545.32ms,CCTV17,http://222.169.85.8:9901/tsfile/live/0007_1.m3u8
545.35ms,萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed?
545.37ms,新疆卫视,http://58.57.40.22:9901/tsfile/live/1055_1.m3u8
545.39ms,天津卫视,http://61.136.172.236:9901/tsfile/live/0135_1.m3u8
545.44ms,湖南卫视,http://113.56.95.69:53765/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
545.44ms,CCTV5,http://123.129.70.178:9901/tsfile/live/0005_1.m3u8
545.45ms,三沙卫视广西,http://171.105.201.164:4022/udp/239.81.0.242:4056
545.54ms,江苏卫视,http://110.81.206.138:49231/tsfile/live/23037_1.m3u8?key=txiptv&playlive=1&authid=0
545.59ms,三沙卫视,http://119.36.148.115:59901/tsfile/live/1009_1.m3u8
545.63ms,CCTV3,http://182.91.124.224:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=0&authid=0
545.63ms,CCTV5+,http://60.223.224.176:8888/newlive/live/hls/7/live.m3u8
545.64ms,深圳卫视,http://dms.yryyj.site:8188/udp/239.76.246.188:1234
545.68ms,CCTV3,http://171.15.18.199:8180/TV00000000000000000003@HHZT
545.68ms,贵州卫视,http://218.29.168.146:352/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
545.69ms,CCTV8,http://125.82.171.210:8888/rtp/235.254.198.57:1504
545.69ms,CCTV3,http://1.196.206.118:808/hls/3/index.m3u8
545.71ms,CCTV2,http://ycsj.aguihome.com:4022/udp/233.50.200.25:5140
545.72ms,湖南卫视广西,http://171.105.201.164:4022/udp/239.81.0.40:4056
545.74ms,CCTV5+,http://112.123.243.37:50085/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
545.74ms,新疆卫视,http://118.122.189.74:9901/tsfile/live/0110_1.m3u8
545.76ms,江西卫视,http://60.223.224.176:8888/newlive/live/hls/41/live.m3u8?
545.80ms,CCTV6,http://125.82.168.238:8888/rtp/235.254.198.55:1496
545.81ms,广东卫视,http://218.89.240.144:59901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
545.83ms,CCTV1,http://175.31.21.146:4480/hls/1/index.m3u8
545.86ms,生活时尚,http://nas.hssvm.com:8888/udp/225.1.1.143:5002
545.87ms,CCTV5,http://220.164.192.48:50085/tsfile/live/0006_1.m3u8
545.87ms,CCTV2,http://nas.hssvm.com:8888/udp/225.1.1.133:5002
545.87ms,海南新闻,http://ls.qingting.fm/live/1861.m3u8
545.89ms,CCTV8,http://101.19.84.8:9901/tsfile/live/0008_1.m3u8
545.89ms,湖南卫视,http://58.57.40.22:9901/tsfile/live/1028_1.m3u8
545.89ms,CCTV1,http://112.123.243.37:50085/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
545.90ms,CCTV6,http://218.3.138.25:1111/tsfile/live/1005_1.m3u8
545.91ms,湖南卫视,http://101.65.34.130:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
545.94ms,CCTV14,http://113.56.95.69:53765/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
545.97ms,CCTV12,http://222.169.85.8:9901/tsfile/live/0012_1.m3u8
545.98ms,广东卫视,http://nas.hssvm.com:8888/udp/225.1.1.116:5002
546.02ms,异形：收割(美国科幻片),https://v.cdnlz19.com/20240823/41780_a7012b78/index.m3u8
546.03ms,河北卫视,http://220.164.192.48:50085/tsfile/live/0113_1.m3u8
546.13ms,翡翠台,http://120.198.95.220:9901/tsfile/live/1004_1.m3u8?key=txiptv
546.17ms,湖北卫视,http://58.57.40.22:9901/tsfile/live/1038_1.m3u8
546.19ms,CCTV2,http://175.31.21.146:4480/hls/2/index.m3u8
546.20ms,浙江留学,http://ali-vl.cztv.com/channels/lantian/channel009/360p.m3u8
546.21ms,金川新闻综合,https://stream1.freetv.fun/jin-chuan-xin-wen-zong-he-1.m3u8
546.28ms,CCTV1,http://182.150.23.74:808/hls/1/index.m3u8
546.33ms,金鹰纪实,http://121.19.134.222:808/tsfile/live/1037_1.m3u8
546.34ms,CCTV13,http://183.215.134.239:19901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
